Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Cp_V2_contig_31931	.	Cp_V2_contig_31931	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31932	.	Cp_V2_contig_31932	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31933	.	Cp_V2_contig_31933	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31934	.	Cp_V2_contig_31934	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31935	.	Cp_V2_contig_31935	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31936	.	Cp_V2_contig_31936	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31937	.	Cp_V2_contig_31937	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31938	.	Cp_V2_contig_31938	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31939	.	Cp_V2_contig_31939	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3194	.	Cp_V2_contig_3194	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31940	.	Cp_V2_contig_31940	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31941	.	Cp_V2_contig_31941	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31942	.	Cp_V2_contig_31942	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31943	.	Cp_V2_contig_31943	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31944	.	Cp_V2_contig_31944	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31945	.	Cp_V2_contig_31945	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31946	.	Cp_V2_contig_31946	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31947	.	Cp_V2_contig_31947	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31948	.	Cp_V2_contig_31948	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31949	.	Cp_V2_contig_31949	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3195	.	Cp_V2_contig_3195	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31950	.	Cp_V2_contig_31950	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31951	.	Cp_V2_contig_31951	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31952	.	Cp_V2_contig_31952	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31953	.	Cp_V2_contig_31953	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31954	.	Cp_V2_contig_31954	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31955	.	Cp_V2_contig_31955	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31956	.	Cp_V2_contig_31956	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31957	.	Cp_V2_contig_31957	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31958	.	Cp_V2_contig_31958	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31959	.	Cp_V2_contig_31959	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3196	.	Cp_V2_contig_3196	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31960	.	Cp_V2_contig_31960	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31961	.	Cp_V2_contig_31961	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31962	.	Cp_V2_contig_31962	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31963	.	Cp_V2_contig_31963	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31964	.	Cp_V2_contig_31964	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31965	.	Cp_V2_contig_31965	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31966	.	Cp_V2_contig_31966	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31967	.	Cp_V2_contig_31967	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31968	.	Cp_V2_contig_31968	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31969	.	Cp_V2_contig_31969	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3197	.	Cp_V2_contig_3197	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31970	.	Cp_V2_contig_31970	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31971	.	Cp_V2_contig_31971	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31972	.	Cp_V2_contig_31972	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31973	.	Cp_V2_contig_31973	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31974	.	Cp_V2_contig_31974	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31975	.	Cp_V2_contig_31975	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31976	.	Cp_V2_contig_31976	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31977	.	Cp_V2_contig_31977	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31978	.	Cp_V2_contig_31978	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31979	.	Cp_V2_contig_31979	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3198	.	Cp_V2_contig_3198	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31980	.	Cp_V2_contig_31980	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31981	.	Cp_V2_contig_31981	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31982	.	Cp_V2_contig_31982	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31983	.	Cp_V2_contig_31983	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31984	.	Cp_V2_contig_31984	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31985	.	Cp_V2_contig_31985	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31986	.	Cp_V2_contig_31986	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31987	.	Cp_V2_contig_31987	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31988	.	Cp_V2_contig_31988	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31989	.	Cp_V2_contig_31989	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3199	.	Cp_V2_contig_3199	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31990	.	Cp_V2_contig_31990	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31991	.	Cp_V2_contig_31991	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31992	.	Cp_V2_contig_31992	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31993	.	Cp_V2_contig_31993	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31994	.	Cp_V2_contig_31994	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31995	.	Cp_V2_contig_31995	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31996	.	Cp_V2_contig_31996	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31997	.	Cp_V2_contig_31997	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31998	.	Cp_V2_contig_31998	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_31999	.	Cp_V2_contig_31999	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32	.	Cp_V2_contig_32	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_320	.	Cp_V2_contig_320	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3200	.	Cp_V2_contig_3200	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32000	.	Cp_V2_contig_32000	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32001	.	Cp_V2_contig_32001	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32002	.	Cp_V2_contig_32002	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32003	.	Cp_V2_contig_32003	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32004	.	Cp_V2_contig_32004	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32005	.	Cp_V2_contig_32005	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32006	.	Cp_V2_contig_32006	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32007	.	Cp_V2_contig_32007	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32008	.	Cp_V2_contig_32008	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32009	.	Cp_V2_contig_32009	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3201	.	Cp_V2_contig_3201	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32010	.	Cp_V2_contig_32010	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32011	.	Cp_V2_contig_32011	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32012	.	Cp_V2_contig_32012	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32013	.	Cp_V2_contig_32013	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32014	.	Cp_V2_contig_32014	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32015	.	Cp_V2_contig_32015	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32016	.	Cp_V2_contig_32016	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32017	.	Cp_V2_contig_32017	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32018	.	Cp_V2_contig_32018	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32019	.	Cp_V2_contig_32019	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3202	.	Cp_V2_contig_3202	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32020	.	Cp_V2_contig_32020	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32021	.	Cp_V2_contig_32021	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32022	.	Cp_V2_contig_32022	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32023	.	Cp_V2_contig_32023	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32024	.	Cp_V2_contig_32024	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32025	.	Cp_V2_contig_32025	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32026	.	Cp_V2_contig_32026	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32027	.	Cp_V2_contig_32027	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32028	.	Cp_V2_contig_32028	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32029	.	Cp_V2_contig_32029	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3203	.	Cp_V2_contig_3203	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32030	.	Cp_V2_contig_32030	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32031	.	Cp_V2_contig_32031	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32032	.	Cp_V2_contig_32032	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32033	.	Cp_V2_contig_32033	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32034	.	Cp_V2_contig_32034	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32035	.	Cp_V2_contig_32035	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32036	.	Cp_V2_contig_32036	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32037	.	Cp_V2_contig_32037	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32038	.	Cp_V2_contig_32038	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32039	.	Cp_V2_contig_32039	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3204	.	Cp_V2_contig_3204	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32040	.	Cp_V2_contig_32040	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32041	.	Cp_V2_contig_32041	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32042	.	Cp_V2_contig_32042	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32043	.	Cp_V2_contig_32043	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32044	.	Cp_V2_contig_32044	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32045	.	Cp_V2_contig_32045	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32046	.	Cp_V2_contig_32046	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32047	.	Cp_V2_contig_32047	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32048	.	Cp_V2_contig_32048	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32049	.	Cp_V2_contig_32049	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3205	.	Cp_V2_contig_3205	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32050	.	Cp_V2_contig_32050	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32051	.	Cp_V2_contig_32051	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32052	.	Cp_V2_contig_32052	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32053	.	Cp_V2_contig_32053	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32054	.	Cp_V2_contig_32054	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32055	.	Cp_V2_contig_32055	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32056	.	Cp_V2_contig_32056	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32057	.	Cp_V2_contig_32057	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32058	.	Cp_V2_contig_32058	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32059	.	Cp_V2_contig_32059	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3206	.	Cp_V2_contig_3206	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32060	.	Cp_V2_contig_32060	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32061	.	Cp_V2_contig_32061	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32062	.	Cp_V2_contig_32062	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32063	.	Cp_V2_contig_32063	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32064	.	Cp_V2_contig_32064	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32065	.	Cp_V2_contig_32065	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32066	.	Cp_V2_contig_32066	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32067	.	Cp_V2_contig_32067	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32068	.	Cp_V2_contig_32068	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32069	.	Cp_V2_contig_32069	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3207	.	Cp_V2_contig_3207	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32070	.	Cp_V2_contig_32070	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32071	.	Cp_V2_contig_32071	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32072	.	Cp_V2_contig_32072	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32073	.	Cp_V2_contig_32073	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32074	.	Cp_V2_contig_32074	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32075	.	Cp_V2_contig_32075	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32076	.	Cp_V2_contig_32076	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32077	.	Cp_V2_contig_32077	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32078	.	Cp_V2_contig_32078	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32079	.	Cp_V2_contig_32079	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3208	.	Cp_V2_contig_3208	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32080	.	Cp_V2_contig_32080	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32081	.	Cp_V2_contig_32081	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32082	.	Cp_V2_contig_32082	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32083	.	Cp_V2_contig_32083	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32084	.	Cp_V2_contig_32084	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32085	.	Cp_V2_contig_32085	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32086	.	Cp_V2_contig_32086	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32087	.	Cp_V2_contig_32087	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32088	.	Cp_V2_contig_32088	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32089	.	Cp_V2_contig_32089	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3209	.	Cp_V2_contig_3209	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32090	.	Cp_V2_contig_32090	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32091	.	Cp_V2_contig_32091	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32092	.	Cp_V2_contig_32092	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32093	.	Cp_V2_contig_32093	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32094	.	Cp_V2_contig_32094	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32095	.	Cp_V2_contig_32095	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32096	.	Cp_V2_contig_32096	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32097	.	Cp_V2_contig_32097	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32098	.	Cp_V2_contig_32098	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32099	.	Cp_V2_contig_32099	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_321	.	Cp_V2_contig_321	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3210	.	Cp_V2_contig_3210	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32100	.	Cp_V2_contig_32100	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32101	.	Cp_V2_contig_32101	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32102	.	Cp_V2_contig_32102	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32103	.	Cp_V2_contig_32103	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32104	.	Cp_V2_contig_32104	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32105	.	Cp_V2_contig_32105	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32106	.	Cp_V2_contig_32106	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32107	.	Cp_V2_contig_32107	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32108	.	Cp_V2_contig_32108	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32109	.	Cp_V2_contig_32109	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3211	.	Cp_V2_contig_3211	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32110	.	Cp_V2_contig_32110	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32111	.	Cp_V2_contig_32111	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32112	.	Cp_V2_contig_32112	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32113	.	Cp_V2_contig_32113	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32114	.	Cp_V2_contig_32114	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32115	.	Cp_V2_contig_32115	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32116	.	Cp_V2_contig_32116	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32117	.	Cp_V2_contig_32117	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32118	.	Cp_V2_contig_32118	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32119	.	Cp_V2_contig_32119	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3212	.	Cp_V2_contig_3212	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32120	.	Cp_V2_contig_32120	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32121	.	Cp_V2_contig_32121	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32122	.	Cp_V2_contig_32122	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32123	.	Cp_V2_contig_32123	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32124	.	Cp_V2_contig_32124	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32125	.	Cp_V2_contig_32125	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32126	.	Cp_V2_contig_32126	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32127	.	Cp_V2_contig_32127	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32128	.	Cp_V2_contig_32128	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32129	.	Cp_V2_contig_32129	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3213	.	Cp_V2_contig_3213	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32130	.	Cp_V2_contig_32130	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32131	.	Cp_V2_contig_32131	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32132	.	Cp_V2_contig_32132	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32133	.	Cp_V2_contig_32133	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32134	.	Cp_V2_contig_32134	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32135	.	Cp_V2_contig_32135	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32136	.	Cp_V2_contig_32136	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32137	.	Cp_V2_contig_32137	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32138	.	Cp_V2_contig_32138	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32139	.	Cp_V2_contig_32139	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3214	.	Cp_V2_contig_3214	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32140	.	Cp_V2_contig_32140	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32141	.	Cp_V2_contig_32141	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32142	.	Cp_V2_contig_32142	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32143	.	Cp_V2_contig_32143	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32144	.	Cp_V2_contig_32144	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32145	.	Cp_V2_contig_32145	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32146	.	Cp_V2_contig_32146	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32147	.	Cp_V2_contig_32147	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32148	.	Cp_V2_contig_32148	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32149	.	Cp_V2_contig_32149	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3215	.	Cp_V2_contig_3215	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32150	.	Cp_V2_contig_32150	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32151	.	Cp_V2_contig_32151	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32152	.	Cp_V2_contig_32152	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32153	.	Cp_V2_contig_32153	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32154	.	Cp_V2_contig_32154	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32155	.	Cp_V2_contig_32155	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32156	.	Cp_V2_contig_32156	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32157	.	Cp_V2_contig_32157	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32158	.	Cp_V2_contig_32158	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32159	.	Cp_V2_contig_32159	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3216	.	Cp_V2_contig_3216	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32160	.	Cp_V2_contig_32160	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32161	.	Cp_V2_contig_32161	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32162	.	Cp_V2_contig_32162	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32163	.	Cp_V2_contig_32163	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32164	.	Cp_V2_contig_32164	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32165	.	Cp_V2_contig_32165	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32166	.	Cp_V2_contig_32166	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32167	.	Cp_V2_contig_32167	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32168	.	Cp_V2_contig_32168	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32169	.	Cp_V2_contig_32169	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3217	.	Cp_V2_contig_3217	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32170	.	Cp_V2_contig_32170	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32171	.	Cp_V2_contig_32171	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32172	.	Cp_V2_contig_32172	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32173	.	Cp_V2_contig_32173	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32174	.	Cp_V2_contig_32174	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32175	.	Cp_V2_contig_32175	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32176	.	Cp_V2_contig_32176	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32177	.	Cp_V2_contig_32177	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32178	.	Cp_V2_contig_32178	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32179	.	Cp_V2_contig_32179	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3218	.	Cp_V2_contig_3218	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32180	.	Cp_V2_contig_32180	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32181	.	Cp_V2_contig_32181	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32182	.	Cp_V2_contig_32182	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32183	.	Cp_V2_contig_32183	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32184	.	Cp_V2_contig_32184	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32185	.	Cp_V2_contig_32185	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32186	.	Cp_V2_contig_32186	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32187	.	Cp_V2_contig_32187	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32188	.	Cp_V2_contig_32188	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32189	.	Cp_V2_contig_32189	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_3219	.	Cp_V2_contig_3219	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32190	.	Cp_V2_contig_32190	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32191	.	Cp_V2_contig_32191	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32192	.	Cp_V2_contig_32192	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32193	.	Cp_V2_contig_32193	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32194	.	Cp_V2_contig_32194	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32195	.	Cp_V2_contig_32195	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32196	.	Cp_V2_contig_32196	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32197	.	Cp_V2_contig_32197	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_32198	.	Cp_V2_contig_32198	+	1	1000	0.0	0.0	0.0
